Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,MSRP,Age
2,288.0,6.0,1,2,4.0,2,22,16,45450,2
2,288.0,6.0,1,3,4.0,2,24,17,47305,2
2,288.0,6.0,1,3,4.0,2,22,15,43660,1
2,288.0,6.0,1,2,4.0,2,22,15,49515,1
2,288.0,6.0,1,3,4.0,2,22,15,39065,1
2,288.0,6.0,1,3,4.0,2,22,15,47515,1
2,288.0,6.0,1,2,4.0,2,22,15,45660,1
2,288.0,6.0,1,3,4.0,2,22,15,39065,0
2,288.0,6.0,1,2,4.0,2,22,15,45765,0
2,288.0,6.0,1,3,4.0,2,22,15,47625,0
2,288.0,6.0,1,3,4.0,2,22,15,43765,0
2,288.0,6.0,1,2,4.0,2,22,15,49625,0
2,138.0,4.0,1,2,4.0,1,30,23,29450,2
2,138.0,4.0,1,2,4.0,1,30,23,27655,2
2,138.0,4.0,1,2,4.0,1,30,23,25565,2
2,138.0,4.0,1,3,4.0,1,33,25,29435,2
2,138.0,4.0,1,3,4.0,1,33,25,27950,2
2,138.0,4.0,1,3,4.0,1,33,25,24065,2
2,138.0,4.0,1,3,4.0,1,33,25,26155,2
2,138.0,4.0,1,2,4.0,1,30,23,30935,2
2,138.0,4.0,1,2,4.0,1,30,23,31285,1
2,138.0,4.0,1,2,4.0,1,30,23,25565,1
2,138.0,4.0,1,3,4.0,1,33,25,28300,1
2,138.0,4.0,1,3,4.0,1,33,25,29785,1
2,153.0,4.0,1,2,4.0,1,32,26,28850,1
2,138.0,4.0,1,3,4.0,1,33,25,24065,1
2,153.0,4.0,1,3,4.0,1,34,28,27350,1
2,138.0,4.0,1,2,4.0,1,30,23,29800,1
2,138.0,4.0,1,3,4.0,1,33,25,26355,1
2,138.0,4.0,1,2,4.0,1,30,23,27855,1
2,138.0,4.0,1,2,4.0,1,30,24,31965,0
2,138.0,4.0,1,3,4.0,1,33,25,26865,0
2,138.0,4.0,1,2,4.0,1,30,24,30565,0
2,138.0,4.0,1,3,4.0,1,34,28,25565,0
2,138.0,4.0,1,2,4.0,1,31,26,27065,0
2,138.0,4.0,1,2,4.0,1,30,24,28365,0
2,138.0,4.0,1,3,4.0,1,33,25,30465,0
2,138.0,4.0,1,3,4.0,1,33,25,24365,0
2,138.0,4.0,1,2,4.0,1,30,24,25865,0
2,138.0,4.0,1,3,4.0,1,33,25,29065,0
3,225.0,6.0,1,3,4.0,2,21,15,29999,7
3,225.0,6.0,1,2,4.0,2,19,15,31499,7
3,225.0,6.0,1,3,4.0,2,21,15,27999,7
3,225.0,6.0,1,3,4.0,2,21,15,28299,6
3,225.0,6.0,1,3,4.0,2,21,15,32099,6
3,225.0,6.0,1,2,4.0,2,19,15,33599,6
2,242.0,6.0,1,3,4.0,2,23,16,26395,10
2,242.0,6.0,1,3,4.0,2,23,16,28895,10
2,242.0,6.0,1,3,4.0,2,23,16,23895,10
2,250.0,6.0,1,3,4.0,2,23,16,29895,9
2,250.0,6.0,1,3,4.0,2,23,16,23995,9
3,252.0,4.0,1,2,4.0,2,26,20,42070,1
3,252.0,4.0,1,2,4.0,2,26,20,44710,1
4,197.0,4.0,1,2,4.0,2,28,21,39570,0
3,252.0,4.0,1,2,4.0,2,26,20,44960,0
4,197.0,4.0,1,3,4.0,2,29,22,35870,0
3,252.0,4.0,1,2,4.0,2,26,20,42320,0
4,197.0,4.0,1,2,4.0,2,28,21,37720,0
4,197.0,4.0,1,3,4.0,2,29,22,37720,0
2,275.0,6.0,1,4,4.0,3,18,13,33570,13
2,275.0,6.0,1,4,4.0,3,18,13,38120,13
2,275.0,6.0,1,1,4.0,3,18,13,31320,13
2,275.0,6.0,1,1,4.0,3,18,13,35870,13
2,275.0,6.0,1,1,4.0,3,18,13,33810,12
2,275.0,6.0,1,4,4.0,3,17,12,36060,12
2,300.0,8.0,1,1,4.0,3,19,13,38160,12
2,275.0,6.0,1,4,4.0,3,17,12,31945,12
2,300.0,8.0,1,4,4.0,3,18,13,40235,12
2,275.0,6.0,1,1,4.0,3,18,13,29695,12
2,291.0,6.0,1,4,4.0,3,18,13,33160,11
2,300.0,8.0,1,4,4.0,3,18,13,37600,11
2,291.0,6.0,1,4,4.0,3,18,13,29630,11
2,291.0,6.0,1,1,4.0,3,19,14,30910,11
2,300.0,8.0,1,1,4.0,3,19,14,35350,11
2,291.0,6.0,1,1,4.0,3,19,14,27380,11
2,275.0,6.0,1,4,4.0,3,17,12,36115,12
2,275.0,6.0,1,1,4.0,3,18,13,29780,12
2,275.0,6.0,1,1,4.0,3,18,13,33865,12
2,275.0,6.0,1,4,4.0,3,17,12,32030,12
2,291.0,6.0,1,4,4.0,2,20,14,32960,10
2,291.0,6.0,1,1,4.0,2,20,14,26760,10
2,291.0,6.0,1,1,4.0,2,20,14,30770,10
2,302.0,8.0,1,1,4.0,2,20,14,34990,10
2,291.0,6.0,1,4,4.0,2,20,14,28950,10
2,302.0,8.0,1,4,4.0,2,19,13,37190,10
2,285.0,6.0,1,4,4.0,2,20,14,34020,9
2,285.0,6.0,1,1,4.0,2,20,14,27980,9
2,300.0,8.0,1,4,4.0,2,19,13,37105,9
2,300.0,8.0,1,1,4.0,2,20,14,34970,9
2,285.0,6.0,1,4,4.0,2,20,14,30115,9
2,285.0,6.0,1,1,4.0,2,20,14,31885,9
2,285.0,6.0,1,4,4.0,2,20,14,35615,8
2,300.0,8.0,1,1,4.0,2,21,15,36535,8
2,285.0,6.0,1,1,4.0,2,20,14,30625,8
2,285.0,6.0,1,4,4.0,2,20,14,32760,8
2,300.0,8.0,1,4,4.0,2,20,14,38670,8
2,285.0,6.0,1,1,4.0,2,20,14,33480,8
1,660.0,12.0,3,1,2.0,1,12,7,643330,14
3,200.0,4.0,3,3,2.0,1,30,22,38325,3
3,200.0,4.0,3,3,2.0,1,30,22,42095,3
3,200.0,4.0,3,3,2.0,1,30,22,35595,3
3,200.0,4.0,3,3,2.0,1,30,22,39545,2
3,200.0,4.0,3,3,2.0,1,30,22,42745,2
3,200.0,4.0,3,3,2.0,1,30,22,36145,2
3,200.0,4.0,3,3,2.0,1,30,22,31995,1
2,152.0,4.0,1,1,4.0,1,22,17,22075,7
2,261.0,6.0,1,4,4.0,1,19,15,25645,7
2,261.0,6.0,1,1,4.0,1,20,15,24775,7
2,261.0,6.0,1,4,4.0,1,19,15,28850,7
2,261.0,6.0,1,4,4.0,1,19,15,30900,7
2,152.0,4.0,2,1,4.0,1,23,19,17520,7
2,261.0,6.0,1,1,4.0,1,20,15,25125,7
2,261.0,6.0,1,1,4.0,1,20,15,23245,7
2,261.0,6.0,1,4,4.0,1,19,15,27825,7
2,152.0,4.0,2,1,4.0,1,23,19,18825,7
2,261.0,6.0,1,4,4.0,1,19,14,25979,6
2,261.0,6.0,1,1,4.0,1,20,15,25279,6
2,261.0,6.0,1,4,4.0,1,19,14,28279,6
2,152.0,4.0,2,1,4.0,1,23,19,17595,6
2,261.0,6.0,1,4,4.0,1,19,14,29150,6
2,152.0,4.0,1,1,4.0,1,22,17,22479,6
2,152.0,4.0,2,1,4.0,1,23,19,19299,5
2,152.0,4.0,2,1,4.0,1,23,19,17899,5
2,261.0,6.0,1,4,4.0,1,19,15,28699,5
2,261.0,6.0,1,1,4.0,1,20,15,25699,5
2,152.0,4.0,1,1,4.0,1,22,17,22799,5
2,261.0,6.0,1,4,4.0,1,19,15,29550,5
2,261.0,6.0,1,4,4.0,1,19,14,26299,5
2,182.0,4.0,1,2,4.0,1,29,20,26270,2
2,182.0,4.0,1,3,4.0,1,32,22,26170,2
2,182.0,4.0,1,2,4.0,1,29,20,27920,2
2,182.0,4.0,1,3,4.0,1,32,22,28170,2
2,182.0,4.0,1,3,4.0,1,32,22,31920,2
2,182.0,4.0,1,2,4.0,1,29,20,33670,2
2,182.0,4.0,1,3,4.0,1,32,22,24520,2
2,182.0,4.0,1,3,4.0,1,32,22,22120,2
2,182.0,4.0,1,2,4.0,1,29,20,29920,2
2,182.0,4.0,1,3,4.0,1,32,22,22600,1
2,182.0,4.0,1,2,4.0,1,29,20,31490,1
2,182.0,4.0,1,3,4.0,1,32,22,29740,1
2,182.0,4.0,1,2,4.0,1,29,20,26960,1
2,182.0,4.0,1,2,4.0,1,29,20,28200,1
2,182.0,4.0,1,3,4.0,1,32,22,25210,1
2,182.0,4.0,1,3,4.0,1,32,22,26450,1
2,182.0,4.0,1,3,4.0,1,32,22,25510,0
2,182.0,4.0,1,2,4.0,1,28,20,27260,0
2,182.0,4.0,1,3,4.0,1,32,22,26750,0
2,182.0,4.0,1,3,4.0,1,32,22,23100,0
2,182.0,4.0,1,2,4.0,1,28,20,31790,0
2,182.0,4.0,1,3,4.0,1,32,22,30040,0
2,182.0,4.0,1,2,4.0,1,28,20,28500,0
3,429.0,8.0,1,1,4.0,3,23,15,61250,3
3,429.0,8.0,1,1,4.0,3,23,15,68500,3
3,429.0,8.0,1,1,4.0,3,23,15,61500,2
3,429.0,8.0,1,1,4.0,3,23,15,68750,2
3,429.0,8.0,1,1,4.0,3,23,15,68750,1
3,429.0,8.0,1,1,4.0,3,23,15,61500,1
2,156.0,6.0,2,3,4.0,1,24,17,2000,27
2,156.0,6.0,2,3,4.0,1,23,17,2000,26
2,200.0,4.0,1,3,4.0,2,39,40,40580,2
2,200.0,4.0,1,3,4.0,2,39,40,41020,1
2,200.0,4.0,1,3,4.0,2,39,40,41820,0
1,210.0,6.0,1,3,4.0,2,24,17,31505,16
2,210.0,6.0,1,3,4.0,2,27,18,31505,15
2,210.0,6.0,1,3,4.0,2,27,18,31725,14
2,225.0,6.0,1,3,4.0,2,27,18,31725,13
2,225.0,6.0,1,3,4.0,2,27,18,32175,12
2,218.0,6.0,1,3,4.0,2,27,18,32300,11
2,268.0,6.0,1,3,4.0,2,31,21,37700,2
2,268.0,6.0,1,3,4.0,2,31,21,40440,2
2,268.0,6.0,1,3,4.0,2,31,21,38100,1
2,268.0,6.0,1,3,4.0,2,30,21,38900,0
4,420.0,8.0,1,4,4.0,3,20,14,85795,2
4,420.0,8.0,1,1,4.0,3,21,15,83195,2
4,420.0,8.0,1,1,4.0,3,21,15,78695,2
4,420.0,8.0,1,4,4.0,3,20,14,87070,2
4,420.0,8.0,1,4,4.0,3,20,14,77295,2
4,420.0,8.0,1,1,4.0,3,21,15,74695,2
4,420.0,8.0,1,4,4.0,3,20,14,82570,2
4,420.0,8.0,1,1,4.0,3,22,15,92275,2
4,420.0,8.0,1,1,4.0,3,22,15,75970,2
4,420.0,8.0,1,4,4.0,3,20,14,81295,2
4,420.0,8.0,1,1,4.0,3,22,15,84470,2
4,420.0,8.0,1,4,4.0,3,20,14,78570,2
4,420.0,8.0,1,4,4.0,3,20,14,94875,2
4,420.0,8.0,1,1,4.0,3,22,15,79970,2
3,420.0,8.0,1,1,4.0,3,22,15,80045,1
3,420.0,8.0,1,4,4.0,3,21,15,82645,1
3,420.0,8.0,1,4,4.0,3,21,15,87145,1
3,420.0,8.0,1,1,4.0,3,22,15,75970,1
3,420.0,8.0,1,4,4.0,3,21,15,78570,1
3,420.0,8.0,1,1,4.0,3,22,15,84545,1
3,420.0,8.0,1,1,4.0,3,22,15,92350,1
3,420.0,8.0,1,4,4.0,3,21,15,94950,1
3,420.0,8.0,1,4,4.0,3,20,15,83995,0
3,420.0,8.0,1,1,4.0,3,22,15,95195,0
3,420.0,8.0,1,1,4.0,3,22,15,81395,0
3,420.0,8.0,1,4,4.0,3,20,15,88495,0
3,420.0,8.0,1,4,4.0,3,20,15,78995,0
3,420.0,8.0,1,1,4.0,3,22,15,76395,0
3,420.0,8.0,1,4,4.0,3,20,15,97795,0
3,420.0,8.0,1,1,4.0,3,22,15,85895,0
7,403.0,8.0,1,2,4.0,3,18,13,67350,6
7,403.0,8.0,1,2,4.0,3,18,13,69740,6
7,403.0,8.0,1,2,4.0,3,18,13,62160,6
7,403.0,8.0,1,2,4.0,3,18,13,69640,5
7,403.0,8.0,1,2,4.0,3,18,13,63060,5
7,403.0,8.0,1,2,4.0,3,18,13,67250,5
7,403.0,8.0,1,2,4.0,3,18,13,69640,4
7,403.0,8.0,1,2,4.0,3,18,13,63060,4
7,403.0,8.0,1,2,4.0,3,18,13,67250,4
2,332.0,8.0,1,4,4.0,3,23,20,88435,6
2,332.0,8.0,1,4,4.0,3,23,20,76685,6
2,332.0,8.0,1,1,4.0,3,23,20,85935,6
2,332.0,8.0,1,1,4.0,3,23,20,74135,6
2,332.0,8.0,1,4,4.0,3,23,20,76400,5
2,332.0,8.0,1,1,4.0,3,23,20,83295,5
2,332.0,8.0,1,4,4.0,3,23,20,85845,5
2,332.0,8.0,1,1,4.0,3,23,20,73850,5
2,332.0,8.0,1,1,4.0,3,23,20,74425,4
2,332.0,8.0,1,1,4.0,3,23,20,83870,4
2,332.0,8.0,1,4,4.0,3,23,20,76975,4
2,332.0,8.0,1,4,4.0,3,23,20,86420,4
4,420.0,8.0,1,1,4.0,3,21,15,80195,2
4,420.0,8.0,1,4,4.0,3,21,15,84070,2
4,420.0,8.0,1,4,4.0,3,21,15,91875,2
4,420.0,8.0,1,1,4.0,3,22,15,76970,2
4,420.0,8.0,1,1,4.0,3,21,15,71695,2
4,420.0,8.0,1,1,4.0,3,22,15,72970,2
4,420.0,8.0,1,4,4.0,3,21,15,75570,2
4,420.0,8.0,1,1,4.0,3,22,15,81470,2
4,420.0,8.0,1,4,4.0,3,21,14,82795,2
4,420.0,8.0,1,4,4.0,3,21,14,78295,2
4,420.0,8.0,1,1,4.0,3,21,15,75695,2
4,420.0,8.0,1,4,4.0,3,21,15,79570,2
4,420.0,8.0,1,4,4.0,3,21,14,74295,2
4,420.0,8.0,1,1,4.0,3,22,15,89275,2
3,420.0,8.0,1,1,4.0,3,22,15,81545,1
3,420.0,8.0,1,1,4.0,3,22,15,89350,1
3,420.0,8.0,1,4,4.0,3,21,15,79645,1
3,420.0,8.0,1,4,4.0,3,21,15,84145,1
3,420.0,8.0,1,4,4.0,3,21,15,91950,1
3,420.0,8.0,1,1,4.0,3,22,15,77045,1
3,420.0,8.0,1,4,4.0,3,21,15,75570,1
3,420.0,8.0,1,1,4.0,3,22,15,72970,1
3,420.0,8.0,1,1,4.0,3,22,15,92195,0
3,420.0,8.0,1,4,4.0,3,20,15,80995,0
3,420.0,8.0,1,1,4.0,3,22,15,82895,0
3,420.0,8.0,1,4,4.0,3,20,15,85495,0
3,420.0,8.0,1,4,4.0,3,20,15,94795,0
3,420.0,8.0,1,4,4.0,3,20,15,75995,0
3,420.0,8.0,1,1,4.0,3,22,15,73395,0
3,420.0,8.0,1,1,4.0,3,22,15,78395,0
2,177.0,4.0,1,3,4.0,1,31,34,31975,8
2,177.0,4.0,1,2,4.0,1,27,29,33725,8
2,177.0,4.0,1,3,4.0,1,31,34,29645,8
2,177.0,4.0,1,2,4.0,1,27,29,31395,8
2,177.0,4.0,1,2,4.0,1,27,30,34120,7
2,177.0,4.0,1,3,4.0,1,31,34,32370,7
2,177.0,4.0,1,2,4.0,1,27,30,31610,7
2,177.0,4.0,1,3,4.0,1,31,34,29860,7
2,177.0,4.0,1,3,4.0,1,31,34,30570,6
2,177.0,4.0,1,2,4.0,1,27,30,34830,6
2,177.0,4.0,1,2,4.0,1,27,30,32320,6
2,177.0,4.0,1,3,4.0,1,31,34,33080,6
3,178.0,4.0,1,3,4.0,1,32,23,29735,2
3,178.0,4.0,1,3,4.0,1,32,23,25650,2
3,178.0,4.0,1,2,4.0,1,30,22,27400,2
2,168.0,4.0,1,3,4.0,1,31,22,23450,2
3,178.0,4.0,1,2,4.0,1,30,22,31485,2
3,178.0,4.0,1,2,4.0,1,29,22,27540,1
3,178.0,4.0,1,3,4.0,1,32,23,25790,1
3,178.0,4.0,1,3,4.0,1,32,23,29995,1
2,168.0,4.0,1,3,4.0,1,31,22,23590,1
3,178.0,4.0,1,2,4.0,1,29,22,31745,1
2,168.0,4.0,1,3,4.0,1,29,21,23600,0
2,130.0,4.0,2,3,2.0,1,31,23,12340,16
2,130.0,4.0,2,3,2.0,1,31,22,14315,15
2,130.0,4.0,2,3,2.0,1,31,23,12815,15
2,110.0,4.0,1,3,4.0,1,32,23,15015,15
2,130.0,4.0,2,3,2.0,1,31,22,13860,15
2,110.0,4.0,1,3,4.0,1,32,23,14090,15
2,130.0,4.0,2,3,2.0,1,30,23,13205,14
2,130.0,4.0,2,3,2.0,1,30,23,14355,14
2,130.0,4.0,2,3,2.0,1,30,23,14810,14
1,350.0,8.0,2,1,2.0,1,21,14,89825,15
1,350.0,8.0,2,1,2.0,1,21,14,90825,14
1,350.0,8.0,2,1,2.0,1,21,14,93225,13
2,140.0,8.0,1,1,4.0,3,22,15,2000,27
2,122.0,4.0,2,3,4.0,1,32,24,2000,17
2,95.0,4.0,2,3,4.0,1,33,26,2000,17
2,122.0,4.0,1,3,4.0,1,30,23,14199,16
2,122.0,4.0,1,3,4.0,1,30,23,16499,16
2,122.0,4.0,1,3,4.0,1,30,26,15499,16
2,122.0,4.0,1,3,4.0,1,30,23,14999,16
2,122.0,4.0,1,3,4.0,1,30,26,16699,16
2,122.0,4.0,1,3,4.0,1,30,26,15699,16
2,122.0,4.0,2,3,4.0,1,32,24,13699,16
2,122.0,4.0,1,3,4.0,1,30,23,15799,16
2,122.0,4.0,2,3,4.0,1,32,24,13199,16
2,122.0,4.0,1,3,4.0,1,30,26,14699,16
2,122.0,4.0,1,3,4.0,1,30,23,15899,16
2,122.0,4.0,2,3,4.0,1,32,24,14199,16
2,122.0,4.0,2,3,4.0,1,32,24,14899,16
2,122.0,4.0,2,3,4.0,1,31,24,14699,16
2,122.0,4.0,2,3,4.0,1,32,24,13999,16
2,122.0,4.0,2,3,4.0,1,32,24,14499,16
2,122.0,4.0,1,3,4.0,1,30,23,15199,16
2,122.0,4.0,2,3,4.0,1,32,24,13299,15
2,122.0,4.0,1,3,4.0,1,30,23,16799,15
2,122.0,4.0,2,3,4.0,1,31,24,14799,15
2,122.0,4.0,1,3,4.0,1,30,23,14299,15
2,122.0,4.0,2,3,4.0,1,31,24,13799,15
2,122.0,4.0,1,3,4.0,1,30,23,14799,15
2,122.0,4.0,1,3,4.0,1,30,23,16599,15
2,122.0,4.0,1,3,4.0,1,30,23,15299,15
2,122.0,4.0,2,3,4.0,1,32,24,14299,15
2,122.0,4.0,1,3,4.0,1,30,23,15799,15
1,201.0,6.0,1,3,3.0,3,18,15,27700,16
1,201.0,6.0,1,3,3.0,3,18,15,26200,16
3,201.0,6.0,1,3,3.0,3,18,15,26200,15
3,201.0,6.0,1,3,3.0,3,18,15,27700,15
3,201.0,6.0,1,3,3.0,3,18,15,26200,14
3,201.0,6.0,1,3,3.0,3,18,15,27700,14
1,276.0,6.0,2,1,2.0,1,27,18,64000,6
1,276.0,6.0,2,1,2.0,1,26,18,65500,6
1,276.0,6.0,2,1,2.0,1,26,18,66800,4
1,345.0,6.0,2,1,2.0,1,26,17,77100,4
1,345.0,6.0,2,1,2.0,1,26,17,78600,4
1,276.0,6.0,2,1,2.0,1,26,18,68300,4
1,345.0,6.0,2,1,2.0,1,26,17,78750,3
1,276.0,6.0,2,1,2.0,1,26,18,68750,3
1,345.0,6.0,2,1,2.0,1,26,17,79980,3
1,276.0,6.0,2,1,2.0,1,26,18,69980,3
3,297.0,6.0,1,1,4.0,2,24,17,31900,9
3,297.0,6.0,1,2,4.0,2,23,16,36850,9
3,297.0,6.0,1,2,4.0,2,23,16,33300,9
3,297.0,6.0,1,1,4.0,2,24,17,35450,9
3,297.0,6.0,1,2,4.0,2,23,16,35200,8
3,297.0,6.0,1,2,4.0,2,23,16,37400,8
3,297.0,6.0,1,1,4.0,2,24,17,36000,8
3,297.0,6.0,1,1,4.0,2,24,17,33800,8
3,297.0,6.0,1,1,4.0,2,24,17,33800,7
3,297.0,6.0,1,2,4.0,2,23,16,37400,7
3,297.0,6.0,1,2,4.0,2,23,16,35200,7
3,297.0,6.0,1,1,4.0,2,24,17,36000,7
2,81.0,4.0,2,3,2.0,1,33,25,2000,25
2,81.0,4.0,2,3,4.0,1,30,25,2000,25
2,81.0,4.0,2,3,2.0,1,30,25,2000,25
2,81.0,4.0,2,3,4.0,1,33,25,2000,25
2,81.0,4.0,2,3,4.0,1,30,25,2000,24
2,81.0,4.0,2,3,2.0,1,33,25,2000,24
2,81.0,4.0,2,3,4.0,1,33,25,2000,24
2,81.0,4.0,2,3,2.0,1,30,25,2000,24
2,81.0,4.0,2,3,4.0,1,33,24,2000,23
3,257.0,4.0,2,1,2.0,1,26,20,74995,8
3,240.0,4.0,2,1,2.0,1,26,20,65690,8
3,240.0,4.0,2,1,2.0,1,26,20,65690,7
3,240.0,4.0,2,1,2.0,1,26,20,65690,6
3,257.0,4.0,2,1,2.0,1,26,20,70750,6
3,257.0,4.0,2,1,2.0,1,26,20,74950,6
3,297.0,6.0,1,1,4.0,2,24,17,35200,6
3,297.0,6.0,1,2,4.0,2,24,17,36600,6
3,297.0,6.0,1,1,4.0,2,24,17,37400,6
3,297.0,6.0,1,2,4.0,2,24,17,38800,6
3,297.0,6.0,1,1,4.0,2,24,17,38100,5
3,297.0,6.0,1,2,4.0,2,24,17,37200,5
3,297.0,6.0,1,1,4.0,2,24,17,35800,5
3,297.0,6.0,1,2,4.0,2,24,17,39500,5
3,325.0,6.0,1,1,4.0,2,25,17,36900,4
3,325.0,6.0,1,2,4.0,2,24,17,38300,4
3,325.0,6.0,1,1,4.0,2,25,17,39250,4
3,325.0,6.0,1,2,4.0,2,24,17,40650,4
2,365.0,6.0,1,4,4.0,3,20,15,58185,1
2,365.0,6.0,1,1,4.0,3,21,15,62025,1
2,365.0,6.0,1,1,4.0,3,21,15,62985,1
2,365.0,6.0,1,1,4.0,3,22,16,59375,1
2,365.0,6.0,1,4,4.0,3,20,14,66025,1
2,365.0,6.0,1,1,4.0,3,21,15,57795,1
2,365.0,6.0,1,4,4.0,3,20,14,60835,1
2,365.0,6.0,1,4,4.0,3,20,14,64945,1
2,365.0,6.0,1,1,4.0,3,22,16,45435,1
2,365.0,6.0,1,4,4.0,3,20,15,63375,1
2,365.0,6.0,1,4,4.0,3,20,15,48360,1
2,365.0,6.0,1,1,4.0,3,22,16,60335,1
2,365.0,6.0,1,1,4.0,3,21,15,48145,1
2,365.0,6.0,1,4,4.0,3,20,15,62295,1
2,365.0,6.0,1,1,4.0,3,22,16,55145,1
2,365.0,6.0,1,4,4.0,3,20,14,51070,1
2,365.0,6.0,1,1,4.0,3,22,16,41135,1
2,365.0,6.0,1,4,4.0,3,20,14,47330,1
2,365.0,6.0,1,4,4.0,3,20,15,44055,1
2,365.0,6.0,1,1,4.0,3,21,15,44410,1
2,365.0,6.0,1,1,4.0,3,20,15,58021,0
2,365.0,6.0,1,4,4.0,3,20,15,49150,0
2,365.0,6.0,1,1,4.0,3,20,15,62590,0
2,365.0,6.0,1,1,4.0,3,21,15,63307,0
2,365.0,6.0,1,1,4.0,3,20,15,65957,0
2,365.0,6.0,1,4,4.0,3,20,15,58410,0
2,365.0,6.0,1,1,4.0,3,21,15,46225,0
2,365.0,6.0,1,1,4.0,3,21,15,59940,0
2,365.0,6.0,1,4,4.0,3,19,15,51861,0
2,365.0,6.0,1,4,4.0,3,19,15,61061,0
2,365.0,6.0,1,4,4.0,3,19,15,65510,0
2,365.0,6.0,1,4,4.0,3,20,15,66347,0
2,365.0,6.0,1,4,4.0,3,20,15,62860,0
2,365.0,6.0,1,1,4.0,3,20,15,48936,0
2,365.0,6.0,1,1,4.0,3,21,15,55370,0
2,365.0,6.0,1,4,4.0,3,19,15,68996,0
2,292.0,8.0,1,2,4.0,1,19,13,31320,9
2,292.0,8.0,1,4,4.0,1,19,13,31320,9
2,210.0,6.0,1,2,4.0,1,19,13,30015,9
2,210.0,6.0,1,4,4.0,1,19,13,27925,9
2,210.0,6.0,1,1,4.0,1,20,14,25400,9
2,292.0,8.0,1,1,4.0,1,20,13,28800,9
2,210.0,6.0,1,4,4.0,1,19,13,30015,9
2,292.0,8.0,1,1,4.0,1,20,13,26710,9
2,210.0,6.0,1,1,4.0,1,20,14,27490,9
2,292.0,8.0,1,4,4.0,1,19,13,29235,9
2,210.0,6.0,1,4,4.0,1,19,13,28510,8
2,292.0,8.0,1,4,4.0,1,19,14,33670,8
2,292.0,8.0,1,2,4.0,1,19,14,33670,8
2,292.0,8.0,1,4,4.0,1,19,14,29820,8
2,292.0,8.0,1,1,4.0,1,21,15,27295,8
2,210.0,6.0,1,4,4.0,1,19,13,32360,8
2,210.0,6.0,1,1,4.0,1,20,14,25985,8
2,210.0,6.0,1,2,4.0,1,19,13,32360,8
2,210.0,6.0,1,1,4.0,1,20,14,33065,7
2,210.0,6.0,1,4,4.0,1,19,13,35590,7
2,210.0,6.0,1,1,4.0,1,20,14,28210,7
2,210.0,6.0,1,2,4.0,1,19,13,35590,7
2,210.0,6.0,1,4,4.0,1,19,13,30735,7
2,203.0,6.0,2,4,2.0,2,18,14,24055,16
2,203.0,6.0,2,1,2.0,2,20,16,21035,16
2,203.0,6.0,1,1,2.0,2,20,15,24615,15
2,203.0,6.0,2,4,2.0,2,18,14,24240,15
2,203.0,6.0,2,1,2.0,2,20,16,21220,15
2,203.0,6.0,1,4,2.0,2,18,13,26075,15
2,203.0,6.0,1,1,2.0,2,20,15,22265,15
2,203.0,6.0,1,1,2.0,2,20,15,23055,15
2,203.0,6.0,1,4,2.0,2,18,13,27780,15
2,203.0,6.0,1,4,2.0,2,18,13,25285,15
2,203.0,6.0,1,1,2.0,2,19,14,23835,14
2,203.0,6.0,1,4,2.0,2,18,14,25565,14
2,203.0,6.0,1,1,2.0,2,19,14,22545,14
2,203.0,6.0,1,1,2.0,2,19,14,25595,14
2,203.0,6.0,1,4,2.0,2,18,14,28760,14
2,203.0,6.0,2,4,2.0,2,17,14,24890,14
2,203.0,6.0,1,4,2.0,2,18,14,26915,14
2,203.0,6.0,2,1,2.0,2,20,15,21870,14
4,290.0,6.0,1,3,4.0,2,24,17,33000,2
4,290.0,6.0,1,2,4.0,2,23,17,40200,2
4,290.0,6.0,1,3,4.0,2,24,17,38200,2
4,290.0,6.0,1,2,4.0,2,23,17,32700,2
4,290.0,6.0,1,3,4.0,2,24,17,30700,2
2,365.0,6.0,1,2,4.0,2,22,16,43100,2
4,290.0,6.0,1,2,4.0,2,23,17,35000,2
4,290.0,6.0,1,2,4.0,2,23,16,35400,1
4,290.0,6.0,1,3,4.0,2,24,17,41300,1
2,365.0,6.0,1,2,4.0,2,22,16,52970,1
2,365.0,6.0,1,2,4.0,2,22,16,43500,1
4,290.0,6.0,1,3,4.0,2,24,17,31050,1
4,290.0,6.0,1,2,4.0,2,23,16,33050,1
4,290.0,6.0,1,2,4.0,2,23,16,43300,1
4,290.0,6.0,1,3,4.0,2,24,17,33400,1
2,365.0,6.0,1,2,4.0,2,22,16,53235,0
4,290.0,6.0,1,2,4.0,2,23,16,33310,0
2,280.0,4.0,1,3,4.0,2,27,19,41525,0
4,290.0,6.0,1,3,4.0,2,24,17,33625,0
4,290.0,6.0,1,3,4.0,2,24,17,31160,0
2,365.0,6.0,1,2,4.0,2,22,16,45205,0
4,290.0,6.0,1,2,4.0,2,23,16,35775,0
2,280.0,4.0,1,2,4.0,2,25,18,43675,0
2,136.0,4.0,2,3,2.0,1,26,19,2000,24
2,136.0,4.0,2,4,2.0,1,22,17,2000,24
2,113.0,4.0,2,3,2.0,1,26,21,2000,24
2,136.0,4.0,2,4,4.0,1,22,18,2000,23
2,136.0,4.0,1,3,2.0,1,24,18,2000,23
2,113.0,4.0,2,3,2.0,1,27,21,2000,23
2,136.0,4.0,2,3,2.0,1,25,19,2000,23
