Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,Age,MSRP
2.0,160.0,6.0,1,3,4.0,2,26,18,21,2000
2.0,160.0,6.0,1,3,2.0,2,26,18,21,2000
2.0,160.0,6.0,1,3,4.0,2,26,18,20,2000
2.0,160.0,6.0,1,3,2.0,2,26,18,20,2000
2.0,155.0,6.0,1,3,4.0,2,27,17,19,2000
2.0,155.0,6.0,1,3,4.0,2,27,17,19,2079
2.0,150.0,6.0,1,3,4.0,2,26,17,18,2045
2.0,150.0,6.0,1,3,4.0,2,26,17,18,2148
2.0,146.0,4.0,1,3,4.0,1,35,29,1,19960
2.0,146.0,4.0,1,3,4.0,1,35,29,1,21960
2.0,146.0,4.0,1,2,4.0,1,32,27,1,26240
2.0,146.0,4.0,1,2,4.0,1,32,27,1,23210
2.0,146.0,4.0,1,2,4.0,1,32,27,1,21210
2.0,146.0,4.0,1,3,4.0,1,35,29,1,24990
2.0,146.0,4.0,1,3,4.0,1,34,29,0,24990
2.0,146.0,4.0,1,3,4.0,1,34,29,0,19960
2.0,146.0,4.0,1,3,4.0,1,34,29,0,21960
2.0,146.0,4.0,1,2,4.0,1,32,27,0,23210
2.0,146.0,4.0,1,2,4.0,1,32,27,0,26240
2.0,146.0,4.0,1,2,4.0,1,32,27,0,21210
2.0,155.0,4.0,1,3,4.0,2,32,26,3,22795
2.0,155.0,4.0,1,2,4.0,2,31,25,3,24045
2.0,184.0,4.0,1,3,4.0,2,32,25,3,24815
2.0,184.0,4.0,1,2,4.0,2,30,24,3,26065
2.0,184.0,4.0,1,2,4.0,2,30,24,3,29070
2.0,155.0,4.0,2,3,4.0,2,35,26,3,21395
2.0,184.0,4.0,1,3,4.0,2,32,25,3,27820
2.0,184.0,4.0,1,3,4.0,2,32,25,2,27970
2.0,184.0,4.0,1,2,4.0,2,30,24,2,29220
2.0,184.0,4.0,1,2,4.0,2,30,24,2,26215
2.0,155.0,4.0,2,3,4.0,2,35,26,2,21545
2.0,184.0,4.0,1,3,4.0,2,32,25,2,24965
2.0,155.0,4.0,1,3,4.0,2,32,26,2,22945
2.0,155.0,4.0,1,2,4.0,2,31,25,2,24195
2.0,184.0,4.0,1,2,4.0,2,30,24,2,24395
2.0,184.0,4.0,1,2,4.0,2,30,24,1,26465
2.0,184.0,4.0,1,2,4.0,2,30,24,1,24445
2.0,184.0,4.0,1,3,4.0,2,33,26,1,23195
2.0,184.0,4.0,1,2,4.0,2,30,24,1,24895
2.0,184.0,4.0,1,2,4.0,2,30,24,1,29870
2.0,184.0,4.0,1,3,4.0,2,33,26,1,28570
2.0,184.0,4.0,1,2,4.0,2,30,24,1,29470
2.0,184.0,4.0,1,3,4.0,2,33,26,1,23595
2.0,184.0,4.0,1,3,4.0,2,33,26,1,28220
2.0,184.0,4.0,1,2,4.0,2,30,24,1,26515
3.0,244.0,4.0,1,3,4.0,2,25,18,7,25950
3.0,244.0,4.0,1,2,4.0,2,23,17,7,27650
3.0,244.0,4.0,1,3,4.0,2,25,18,7,31335
3.0,244.0,4.0,1,2,4.0,2,23,17,7,33035
2.0,161.0,4.0,1,3,4.0,2,28,20,7,21700
2.0,161.0,4.0,1,3,4.0,2,28,20,7,22490
3.0,244.0,4.0,1,2,4.0,2,21,17,6,33340
3.0,244.0,4.0,1,3,4.0,2,24,18,6,31640
2.0,161.0,4.0,1,3,4.0,2,28,20,6,21990
3.0,244.0,4.0,1,2,4.0,2,21,17,6,27955
2.0,161.0,4.0,1,3,4.0,2,28,20,6,22795
2.0,161.0,4.0,1,3,4.0,2,28,20,6,26390
3.0,244.0,4.0,1,3,4.0,2,24,18,6,26255
3.0,244.0,4.0,1,3,4.0,2,24,18,5,26455
3.0,244.0,4.0,1,3,4.0,2,24,18,5,31840
2.0,161.0,4.0,1,3,4.0,2,27,20,5,26590
2.0,161.0,4.0,1,3,4.0,2,27,20,5,22995
3.0,244.0,4.0,1,2,4.0,2,21,17,5,28155
3.0,244.0,4.0,1,2,4.0,2,21,17,5,33540
2.0,161.0,4.0,1,3,4.0,2,27,20,5,22190
2.0,273.0,6.0,1,2,4.0,3,22,16,3,31575
2.0,273.0,6.0,1,3,4.0,3,24,17,3,29985
2.0,273.0,6.0,1,3,4.0,3,24,17,3,32480
2.0,273.0,6.0,1,2,4.0,3,22,16,3,36625
2.0,273.0,6.0,1,3,4.0,3,24,17,3,35035
2.0,273.0,6.0,1,2,4.0,3,22,16,3,34070
2.0,273.0,6.0,1,3,4.0,3,24,17,2,35035
2.0,273.0,6.0,1,2,4.0,3,22,16,2,36625
2.0,273.0,6.0,1,2,4.0,3,22,16,2,31575
2.0,273.0,6.0,1,2,4.0,3,22,16,2,34070
2.0,273.0,6.0,1,3,4.0,3,24,17,2,32480
2.0,273.0,6.0,1,3,4.0,3,24,17,2,29985
2.0,227.0,4.0,1,3,4.0,3,28,22,1,35970
2.0,227.0,4.0,1,2,4.0,3,27,21,1,33320
2.0,227.0,4.0,1,2,4.0,3,27,21,1,41970
2.0,227.0,4.0,1,3,4.0,3,28,22,1,40170
2.0,227.0,4.0,1,3,4.0,3,28,22,1,31520
2.0,227.0,4.0,1,2,4.0,3,27,21,1,44015
2.0,227.0,4.0,1,2,4.0,3,27,21,1,37770
2.0,210.0,6.0,1,1,4.0,1,20,15,9,26170
2.0,302.0,8.0,1,1,4.0,1,19,14,9,27780
2.0,210.0,6.0,2,4,4.0,1,19,15,9,25245
2.0,210.0,6.0,2,4,4.0,1,19,15,9,24720
2.0,210.0,6.0,1,4,4.0,1,18,14,9,30155
2.0,210.0,6.0,1,4,4.0,1,18,14,9,30780
2.0,210.0,6.0,2,1,4.0,1,20,16,9,23640
2.0,210.0,6.0,2,1,4.0,1,20,16,9,25395
2.0,210.0,6.0,2,4,4.0,1,19,15,9,28580
2.0,210.0,6.0,2,4,4.0,1,19,15,9,26590
2.0,210.0,6.0,1,4,4.0,1,18,14,9,30510
2.0,210.0,6.0,2,4,4.0,1,19,15,9,26120
2.0,210.0,6.0,1,1,4.0,1,20,15,9,26920
2.0,210.0,6.0,1,1,4.0,1,20,15,9,26540
2.0,302.0,8.0,1,4,4.0,1,18,14,9,32135
2.0,210.0,6.0,2,4,4.0,1,19,15,9,27935
2.0,210.0,6.0,2,1,4.0,1,20,16,9,22505
2.0,210.0,6.0,2,1,4.0,1,20,16,9,24985
2.0,210.0,6.0,1,1,4.0,1,20,15,9,26935
2.0,302.0,8.0,1,4,4.0,1,19,14,9,30760
2.0,302.0,8.0,1,1,4.0,1,19,14,9,28520
2.0,210.0,6.0,1,4,4.0,1,18,14,9,29095
2.0,210.0,6.0,2,1,4.0,1,20,16,9,20470
2.0,210.0,6.0,2,1,4.0,1,20,16,9,20995
2.0,210.0,6.0,1,1,4.0,1,20,15,8,28630
2.0,210.0,6.0,1,4,4.0,1,18,14,8,31630
2.0,210.0,6.0,2,1,4.0,1,20,16,8,25260
2.0,210.0,6.0,1,4,4.0,1,18,14,8,31045
2.0,210.0,6.0,1,4,4.0,1,18,14,8,30155
2.0,210.0,6.0,2,4,4.0,1,19,15,8,28210
2.0,210.0,6.0,1,4,4.0,1,18,14,8,29985
2.0,210.0,6.0,1,4,4.0,1,18,14,8,26810
2.0,210.0,6.0,1,1,4.0,1,20,15,8,27315
2.0,210.0,6.0,1,1,4.0,1,20,15,8,22560
2.0,210.0,6.0,1,1,4.0,1,20,15,7,25305
2.0,210.0,6.0,1,4,4.0,1,18,14,7,28255
2.0,210.0,6.0,1,4,4.0,1,18,14,7,27005
2.0,210.0,6.0,1,1,4.0,1,20,15,7,22755
2.0,210.0,6.0,1,4,4.0,1,18,14,7,33180
4.0,302.0,8.0,1,4,4.0,1,19,14,7,31365
2.0,210.0,6.0,1,1,4.0,1,20,15,7,30180
2.0,160.0,4.0,2,3,4.0,2,36,25,3,16495
2.0,184.0,4.0,2,3,4.0,2,35,22,3,18595
2.0,184.0,4.0,1,3,4.0,2,35,23,3,22995
2.0,160.0,4.0,2,3,4.0,2,41,28,3,19995
2.0,184.0,4.0,2,3,4.0,2,33,23,3,20995
2.0,184.0,4.0,2,3,4.0,2,33,23,2,21645
2.0,184.0,4.0,2,3,4.0,2,35,22,2,19000
2.0,160.0,4.0,2,3,4.0,2,41,28,2,20495
2.0,184.0,4.0,1,3,4.0,2,35,23,2,23795
2.0,160.0,4.0,2,3,4.0,2,36,25,2,16495
2.0,160.0,4.0,2,3,4.0,2,39,27,1,19495
2.0,160.0,4.0,2,3,4.0,2,36,25,1,18995
2.0,184.0,4.0,2,3,4.0,2,35,22,1,19395
2.0,160.0,4.0,2,3,4.0,2,36,25,1,17995
2.0,184.0,4.0,1,3,4.0,2,35,23,1,24395
2.0,160.0,4.0,2,3,4.0,2,36,25,1,19595
2.0,160.0,4.0,2,3,4.0,2,36,25,1,16995
2.0,160.0,4.0,2,3,4.0,2,39,27,1,21095
2.0,184.0,4.0,2,3,4.0,2,35,22,1,22095
2.0,184.0,4.0,2,3,4.0,2,35,22,1,20995
2.0,184.0,4.0,2,3,4.0,2,35,22,1,21595
2.0,141.0,6.0,2,3,2.0,1,25,17,26,2000
2.0,224.0,4.0,2,3,2.0,1,24,17,25,2000
2.0,141.0,6.0,2,3,2.0,1,26,17,25,2000
2.0,141.0,6.0,2,3,2.0,1,25,17,24,2000
2.0,224.0,4.0,2,3,2.0,1,24,17,24,2000
2.0,182.0,8.0,2,4,2.0,1,15,12,23,27736
2.0,182.0,8.0,2,4,2.0,1,15,12,22,30709
2.0,182.0,8.0,1,4,2.0,1,14,12,20,36931
2.0,182.0,8.0,1,4,2.0,1,14,12,20,39669
2.0,275.0,8.0,1,3,4.0,3,25,16,14,49150
2.0,300.0,8.0,1,3,4.0,3,25,16,14,49150
2.0,275.0,8.0,1,3,4.0,3,25,16,14,44400
2.0,300.0,8.0,1,3,4.0,3,24,16,13,50750
2.0,275.0,8.0,1,3,4.0,3,24,16,13,50750
2.0,275.0,8.0,1,3,4.0,3,24,16,13,45600
2.0,275.0,8.0,1,3,4.0,3,22,15,12,51600
2.0,275.0,8.0,1,3,4.0,3,22,15,12,46430
2.0,275.0,8.0,1,3,4.0,3,22,15,12,46045
2.0,290.0,8.0,1,3,4.0,3,24,16,12,51600
1.0,205.0,6.0,1,3,4.0,2,23,16,15,28447
1.0,210.0,6.0,1,3,4.0,2,23,16,15,26997
1.0,205.0,6.0,1,3,4.0,2,23,16,15,25687
1.0,205.0,6.0,1,3,4.0,2,23,16,14,25997
1.0,205.0,6.0,1,3,4.0,2,23,16,14,28447
1.0,210.0,6.0,1,3,4.0,2,23,16,14,27097
1.0,205.0,6.0,1,3,4.0,2,23,15,13,24999
1.0,210.0,6.0,1,3,4.0,2,23,15,13,26819
1.0,205.0,6.0,1,3,4.0,2,23,15,13,27619
2.0,188.0,8.0,1,2,4.0,2,16,12,17,2561
1.0,188.0,8.0,1,4,4.0,2,16,12,16,36350
1.0,188.0,8.0,1,4,4.0,2,16,12,16,33350
1.0,188.0,8.0,1,4,4.0,2,16,12,16,34350
1.0,188.0,8.0,1,4,4.0,2,16,12,15,33350
1.0,188.0,8.0,1,4,4.0,2,16,12,15,37150
3.0,240.0,4.0,1,2,4.0,2,26,20,2,37070
3.0,240.0,4.0,1,2,4.0,2,26,20,2,45570
3.0,240.0,4.0,1,2,4.0,2,26,20,2,41570
3.0,240.0,4.0,1,2,4.0,2,26,20,1,41955
3.0,240.0,4.0,1,2,4.0,2,26,20,1,45955
3.0,240.0,4.0,1,2,4.0,2,26,20,1,37455
3.0,240.0,4.0,1,2,4.0,2,25,20,0,46595
3.0,240.0,4.0,1,2,4.0,2,25,20,0,42195
3.0,240.0,4.0,1,2,4.0,2,25,20,0,37695
1.0,217.0,8.0,1,4,4.0,2,14,11,14,34350
1.0,217.0,8.0,1,4,4.0,2,14,11,14,40350
1.0,217.0,8.0,1,4,4.0,2,14,11,14,38350
1.0,217.0,8.0,1,4,4.0,2,14,11,13,38685
1.0,217.0,8.0,1,4,4.0,2,14,11,13,40685
1.0,217.0,8.0,1,4,4.0,2,14,11,13,34330
2.0,275.0,8.0,1,3,4.0,3,23,15,8,51460
2.0,275.0,8.0,1,3,4.0,3,23,15,8,46280
2.0,275.0,8.0,1,3,4.0,3,23,15,8,49730
2.0,292.0,8.0,1,3,4.0,3,22,15,8,54230
2.0,275.0,8.0,1,3,4.0,3,23,15,8,49230
2.0,275.0,8.0,1,3,4.0,3,23,15,8,47625
3.0,275.0,8.0,1,3,4.0,3,23,15,7,46280
3.0,275.0,8.0,1,3,4.0,3,23,15,7,51525
3.0,275.0,8.0,1,3,4.0,3,23,15,7,54425
3.0,292.0,8.0,1,3,4.0,3,22,15,7,59475
3.0,292.0,8.0,1,3,4.0,3,23,15,6,59875
3.0,275.0,8.0,1,3,4.0,3,23,15,6,51925
3.0,275.0,8.0,1,3,4.0,3,23,15,6,54825
3.0,275.0,8.0,1,3,4.0,3,23,15,6,46680
2.0,290.0,6.0,1,1,4.0,3,25,18,2,36895
3.0,360.0,8.0,1,2,4.0,3,22,14,2,42495
2.0,290.0,6.0,1,2,4.0,3,24,17,2,39495
2.0,290.0,6.0,1,1,4.0,3,25,18,2,40995
2.0,290.0,6.0,1,2,4.0,3,24,17,2,33095
2.0,290.0,6.0,1,2,4.0,3,24,17,2,43595
3.0,360.0,8.0,1,1,4.0,3,23,14,2,39995
2.0,290.0,6.0,1,1,4.0,3,25,18,2,30495
3.0,360.0,8.0,1,1,4.0,3,22,14,1,41995
2.0,293.0,6.0,1,2,4.0,3,25,18,1,39595
2.0,293.0,6.0,1,1,4.0,3,27,19,1,30495
2.0,295.0,6.0,1,2,4.0,3,25,18,1,43895
2.0,293.0,6.0,1,2,4.0,3,25,18,1,33095
3.0,360.0,8.0,1,2,4.0,3,22,14,1,44595
2.0,295.0,6.0,1,1,4.0,3,27,19,1,42390
2.0,293.0,6.0,1,1,4.0,3,27,19,1,36995
2.0,295.0,6.0,1,1,4.0,3,27,19,1,41295
2.0,295.0,6.0,1,2,4.0,3,25,18,1,44990
2.0,295.0,6.0,1,1,4.0,3,26,19,0,37495
2.0,295.0,6.0,1,1,4.0,3,26,19,0,42490
2.0,295.0,6.0,1,2,4.0,3,25,18,0,40095
3.0,360.0,8.0,1,1,4.0,3,22,14,0,42095
2.0,295.0,6.0,1,1,4.0,3,26,19,0,29995
3.0,360.0,8.0,1,2,4.0,3,22,14,0,44695
2.0,295.0,6.0,1,1,4.0,3,26,19,0,41395
2.0,295.0,6.0,1,2,4.0,3,25,18,0,43995
2.0,295.0,6.0,1,2,4.0,3,25,18,0,45090
2.0,295.0,6.0,1,2,4.0,3,25,18,0,32595
2.0,100.0,4.0,1,3,4.0,2,24,18,26,2000
2.0,141.0,6.0,1,3,4.0,2,24,18,26,2000
2.0,100.0,4.0,1,3,4.0,2,26,19,25,2000
2.0,141.0,6.0,1,3,4.0,2,24,18,25,2000
2.0,141.0,6.0,1,3,4.0,2,26,18,24,2000
2.0,100.0,4.0,1,3,4.0,2,24,18,24,2000
2.0,199.0,6.0,1,1,3.0,2,15,11,21,2000
2.0,200.0,6.0,1,1,3.0,2,17,12,20,2000
2.0,200.0,6.0,1,1,3.0,2,17,12,20,2123
2.0,200.0,6.0,1,1,3.0,2,17,12,20,2074
2.0,200.0,6.0,1,1,3.0,2,18,14,20,2000
2.0,200.0,6.0,1,1,3.0,2,17,12,19,2301
2.0,200.0,6.0,1,1,3.0,2,18,13,19,2079
2.0,200.0,6.0,1,1,3.0,2,17,12,19,2256
2.0,200.0,6.0,1,1,3.0,2,17,12,19,2169
2.0,235.0,6.0,1,1,3.0,2,17,13,19,2080
2.0,235.0,6.0,1,1,3.0,3,17,13,19,2107
1.0,329.0,6.0,1,2,2.0,2,28,20,2,55850
1.0,329.0,6.0,1,1,2.0,2,29,20,2,53350
1.0,302.0,6.0,1,1,4.0,2,29,24,2,57100
1.0,402.0,8.0,1,1,2.0,2,26,17,2,67750
1.0,329.0,6.0,1,2,4.0,2,28,20,2,64850
1.0,402.0,8.0,1,1,2.0,2,26,18,2,59400
1.0,329.0,6.0,1,1,2.0,2,29,20,2,61350
1.0,329.0,6.0,1,1,4.0,2,29,20,2,62350
1.0,329.0,6.0,1,1,4.0,2,29,20,1,63100
1.0,329.0,6.0,1,2,4.0,2,28,20,1,65600
1.0,329.0,6.0,1,1,2.0,2,29,20,1,54200
1.0,402.0,8.0,1,1,2.0,2,26,18,1,60300
1.0,329.0,6.0,1,1,2.0,2,29,20,1,62250
1.0,402.0,8.0,1,1,2.0,2,26,17,1,68700
1.0,329.0,6.0,1,2,2.0,2,28,20,1,56700
1.0,329.0,6.0,1,1,2.0,2,29,20,0,62600
1.0,329.0,6.0,1,2,2.0,2,28,20,0,57050
1.0,329.0,6.0,1,1,2.0,2,29,20,0,54550
1.0,402.0,8.0,1,1,2.0,2,26,18,0,60650
1.0,402.0,8.0,1,1,2.0,2,25,17,0,69100
4.0,255.0,8.0,1,1,3.0,3,16,12,5,31460
4.0,225.0,8.0,1,1,3.0,2,17,13,5,26630
4.0,225.0,8.0,1,1,3.0,2,17,13,5,27630
4.0,225.0,8.0,1,1,3.0,3,17,13,5,28985
4.0,225.0,8.0,1,1,3.0,3,17,13,5,27840
4.0,255.0,8.0,1,1,3.0,2,16,12,5,30560
4.0,225.0,8.0,1,1,3.0,2,17,13,4,27325
4.0,255.0,8.0,1,1,3.0,2,16,12,4,31485
4.0,225.0,8.0,1,1,3.0,3,17,13,4,30145
4.0,225.0,8.0,1,1,3.0,2,17,13,4,28785
4.0,225.0,8.0,1,1,3.0,3,17,13,4,28540
4.0,255.0,8.0,1,1,3.0,3,16,12,4,32385
4.0,225.0,8.0,1,1,3.0,2,16,13,3,28600
4.0,255.0,8.0,1,1,3.0,2,16,12,3,32760
4.0,225.0,8.0,1,1,3.0,2,16,13,3,30060
4.0,225.0,8.0,1,1,3.0,3,16,13,3,31420
4.0,255.0,8.0,1,1,3.0,3,16,12,3,33660
4.0,225.0,8.0,1,1,3.0,3,16,13,3,29815
4.0,225.0,8.0,1,1,3.0,2,16,13,5,28760
4.0,255.0,8.0,1,1,3.0,2,15,11,5,34320
4.0,255.0,8.0,1,1,3.0,2,15,11,5,35620
4.0,255.0,8.0,1,1,3.0,2,15,11,5,34160
4.0,225.0,8.0,1,1,3.0,2,16,13,5,31200
4.0,255.0,8.0,1,1,3.0,2,15,11,5,31855
4.0,255.0,8.0,1,1,3.0,2,15,11,4,35245
4.0,255.0,8.0,1,1,3.0,2,15,11,4,36545
4.0,255.0,8.0,1,1,3.0,2,15,11,4,32785
4.0,255.0,8.0,1,1,3.0,2,15,11,4,35085
4.0,225.0,8.0,1,1,3.0,2,16,13,4,29455
4.0,225.0,8.0,1,1,3.0,2,16,13,4,31900
4.0,225.0,8.0,1,1,3.0,2,16,13,3,32675
4.0,255.0,8.0,1,1,3.0,2,15,11,3,37320
4.0,255.0,8.0,1,1,3.0,2,15,11,3,36020
4.0,255.0,8.0,1,1,3.0,2,15,11,3,35860
4.0,255.0,8.0,1,1,3.0,2,15,11,3,33560
4.0,225.0,8.0,1,1,3.0,2,16,13,3,30230
2.0,349.0,8.0,1,1,4.0,2,21,15,18,5878
2.0,349.0,8.0,1,1,4.0,2,21,15,17,6120
2.0,108.0,4.0,2,3,4.0,1,38,30,14,10775
2.0,108.0,4.0,1,3,4.0,1,36,28,14,11575
2.0,108.0,4.0,2,3,2.0,1,38,30,14,10245
2.0,108.0,4.0,1,3,2.0,1,36,28,14,11045
2.0,108.0,4.0,2,3,4.0,1,38,30,13,10885
2.0,108.0,4.0,1,3,4.0,1,36,28,13,11685
2.0,108.0,4.0,1,3,2.0,1,36,28,13,11155
2.0,108.0,4.0,2,3,2.0,1,38,30,13,10355
2.0,108.0,4.0,2,3,4.0,1,38,30,12,10985
2.0,108.0,4.0,1,3,2.0,1,36,28,12,11255
2.0,108.0,4.0,1,3,4.0,1,36,28,12,11785
2.0,108.0,4.0,2,3,2.0,1,38,30,12,10455
2.0,162.0,4.0,1,3,2.0,1,26,19,7,27799
3.0,265.0,6.0,1,3,2.0,1,24,16,7,32599
3.0,265.0,6.0,1,3,2.0,1,24,16,6,32599
2.0,162.0,4.0,1,3,2.0,1,27,20,6,27999
2.0,162.0,4.0,1,3,2.0,1,27,20,5,28299
3.0,265.0,6.0,1,3,2.0,1,24,16,5,32599
2.0,162.0,4.0,1,3,2.0,1,27,20,5,27999
2.0,162.0,4.0,1,3,2.0,1,27,20,7,24699
2.0,162.0,4.0,2,3,2.0,1,28,20,7,20699
3.0,265.0,6.0,1,3,2.0,1,24,16,7,29089
2.0,162.0,4.0,1,3,2.0,1,27,20,7,21699
3.0,265.0,6.0,2,3,2.0,1,25,16,7,28089
2.0,162.0,4.0,1,3,2.0,1,28,20,6,24699
2.0,162.0,4.0,1,3,2.0,1,28,20,6,19999
2.0,162.0,4.0,2,3,2.0,1,28,20,6,18999
3.0,265.0,6.0,1,3,2.0,1,25,17,6,29089
2.0,162.0,4.0,2,3,2.0,1,28,20,5,19499
2.0,162.0,4.0,1,3,2.0,1,28,20,5,20499
3.0,265.0,6.0,1,3,2.0,1,25,17,5,29089
3.0,245.0,4.0,1,2,4.0,2,28,20,2,30095
3.0,245.0,4.0,1,2,4.0,2,28,20,2,33495
3.0,245.0,4.0,1,3,4.0,2,30,20,2,28100
3.0,245.0,4.0,1,3,4.0,2,30,20,2,31500
2.0,315.0,6.0,1,2,4.0,2,24,17,2,40095
2.0,315.0,6.0,1,3,4.0,2,27,18,2,38100
3.0,245.0,4.0,1,2,4.0,2,28,20,2,37595
3.0,245.0,4.0,1,3,4.0,2,30,20,2,35600
3.0,245.0,4.0,1,3,4.0,2,30,20,1,28700
3.0,245.0,4.0,1,2,4.0,2,28,20,1,30695
3.0,245.0,4.0,1,3,4.0,2,30,20,1,31790
3.0,245.0,4.0,1,2,4.0,2,28,20,1,37595
2.0,315.0,6.0,1,2,4.0,2,24,17,1,40900
3.0,245.0,4.0,1,2,4.0,2,28,20,1,33785
3.0,245.0,4.0,1,3,4.0,2,30,20,1,35600
3.0,245.0,4.0,1,3,4.0,2,29,21,0,28950
3.0,245.0,4.0,1,2,4.0,2,27,20,0,37595
2.0,315.0,6.0,1,2,4.0,2,24,17,0,40900
3.0,245.0,4.0,1,2,4.0,2,27,20,0,30945
3.0,245.0,4.0,1,2,4.0,2,27,20,0,33785
3.0,245.0,4.0,1,3,4.0,2,29,20,0,31790
3.0,245.0,4.0,1,3,4.0,2,29,20,0,35600
2.0,225.0,6.0,1,3,4.0,3,26,17,22,2000
2.0,205.0,6.0,1,3,4.0,3,27,17,19,2000
2.0,205.0,6.0,1,3,4.0,3,27,17,19,2098
2.0,205.0,6.0,1,3,4.0,3,27,17,18,2210
2.0,205.0,6.0,1,3,4.0,3,27,17,18,2107
2.0,205.0,6.0,1,3,4.0,3,27,17,18,2320
2.0,145.0,4.0,1,3,2.0,1,37,27,4,18595
2.0,148.0,4.0,1,3,2.0,1,37,27,4,18595
2.0,148.0,4.0,2,3,2.0,1,38,28,4,19895
2.0,145.0,4.0,1,3,2.0,1,37,27,4,20895
2.0,148.0,4.0,1,3,2.0,1,37,27,4,20895
2.0,148.0,4.0,2,3,2.0,1,38,28,4,17595
2.0,166.0,4.0,1,3,2.0,1,34,24,3,19600
2.0,173.0,4.0,1,3,2.0,1,34,24,3,19600
2.0,173.0,4.0,1,3,4.0,1,33,24,2,19800
2.0,173.0,4.0,2,3,4.0,1,34,24,2,18800
2.0,173.0,4.0,2,3,4.0,1,33,24,1,18800
2.0,173.0,4.0,1,3,4.0,1,33,24,1,19800
2.0,173.0,4.0,2,3,4.0,1,32,24,0,18800
2.0,173.0,4.0,1,3,4.0,1,32,24,0,19800
2.0,138.0,4.0,1,3,4.0,1,30,23,7,17195
2.0,138.0,4.0,1,3,4.0,1,30,23,7,19795
2.0,138.0,4.0,2,3,4.0,1,31,23,7,15995
2.0,138.0,4.0,2,3,4.0,1,31,23,7,18995
2.0,138.0,4.0,2,3,4.0,1,31,23,6,15995
2.0,138.0,4.0,2,3,4.0,1,31,23,6,19495
2.0,138.0,4.0,1,3,4.0,1,30,23,6,17195
2.0,138.0,4.0,1,3,4.0,1,30,23,6,20295
2.0,138.0,4.0,1,3,4.0,1,30,23,5,17195
2.0,138.0,4.0,2,3,4.0,1,31,23,5,15995
2.0,138.0,4.0,2,3,4.0,1,31,23,5,19495
2.0,138.0,4.0,1,3,4.0,1,30,23,5,20295
2.0,173.0,4.0,1,3,4.0,1,35,24,2,22600
2.0,145.0,4.0,1,3,4.0,1,38,28,2,18250
2.0,145.0,4.0,2,3,4.0,1,37,27,2,17250
2.0,166.0,4.0,1,3,4.0,1,35,24,2,22600
2.0,173.0,4.0,2,3,4.0,1,34,24,2,21600
2.0,173.0,4.0,1,3,4.0,1,35,24,1,21250
2.0,145.0,4.0,1,3,4.0,1,38,28,1,18250
2.0,166.0,4.0,1,3,4.0,1,35,24,1,21250
2.0,173.0,4.0,2,3,4.0,1,34,24,1,20250
2.0,145.0,4.0,2,3,4.0,1,37,27,1,17250
2.0,145.0,4.0,1,3,4.0,1,38,28,1,19700
2.0,128.0,4.0,3,3,4.0,1,40,32,0,20650
2.0,147.0,4.0,2,3,4.0,1,36,26,0,17150
2.0,201.0,4.0,3,3,4.0,1,33,26,0,22750
2.0,201.0,4.0,2,3,4.0,1,30,22,0,21650
2.0,147.0,4.0,1,3,4.0,1,38,29,0,20250
2.0,275.0,8.0,1,3,2.0,3,25,15,17,2905
2.0,300.0,8.0,1,3,2.0,3,25,15,17,3257
2.0,300.0,8.0,1,3,2.0,3,25,15,16,44011
2.0,275.0,8.0,1,3,2.0,3,25,15,16,40436
2.0,300.0,8.0,1,3,2.0,3,25,16,15,47660
2.0,300.0,8.0,1,3,2.0,3,25,16,15,45265
2.0,275.0,8.0,1,3,2.0,3,25,16,15,42130
2.0,166.0,4.0,2,2,4.0,1,23,18,8,22785
2.0,166.0,4.0,1,3,4.0,1,25,20,8,25770
2.0,166.0,4.0,2,3,4.0,1,23,18,8,23270
2.0,166.0,4.0,1,2,4.0,1,24,19,8,23585
2.0,166.0,4.0,1,3,4.0,1,25,20,8,20275
2.0,166.0,4.0,1,3,4.0,1,25,20,8,24085
2.0,166.0,4.0,1,2,4.0,1,24,19,8,25285
2.0,166.0,4.0,1,2,4.0,1,24,19,8,21475
2.0,166.0,4.0,1,3,4.0,1,25,20,8,24070
2.0,166.0,4.0,1,3,4.0,1,25,20,8,22385
2.0,166.0,4.0,1,2,4.0,1,24,19,7,23885
2.0,166.0,4.0,1,3,4.0,1,25,20,7,22635
2.0,166.0,4.0,1,3,4.0,1,25,20,7,24335
2.0,166.0,4.0,1,2,4.0,1,24,19,7,25585
2.0,166.0,4.0,1,3,4.0,1,25,20,7,20525
2.0,166.0,4.0,1,2,4.0,1,24,19,7,21775
2.0,166.0,4.0,1,3,4.0,1,25,20,7,24320
2.0,166.0,4.0,1,2,4.0,1,24,19,6,24185
2.0,166.0,4.0,1,2,4.0,1,24,19,6,22075
2.0,166.0,4.0,1,3,4.0,1,25,20,6,20825
2.0,166.0,4.0,1,3,4.0,1,25,20,6,22935
1.0,189.0,4.0,2,1,2.0,1,27,21,8,43995
1.0,218.0,4.0,2,1,2.0,1,26,20,8,54990
1.0,189.0,4.0,2,1,2.0,1,27,21,8,47250
1.0,189.0,4.0,2,1,2.0,1,27,21,7,47250
1.0,218.0,4.0,2,1,2.0,1,26,20,7,54990
1.0,189.0,4.0,2,1,2.0,1,27,21,6,51845
1.0,217.0,4.0,2,1,2.0,1,26,20,6,54990
1.0,217.0,4.0,2,1,2.0,1,26,20,6,57950
